channel,Tier,province,channel_sub,design_type,avg_at
社区型商业,T3,浙江省,办公-餐饮街,标准店,44.55
社区型商业,T3,浙江省,医院,标准店,40.3
社区型商业,T3,浙江省,商业街,标准店,46.73333333333333
社区型商业,T3,浙江省,旅游特色商业街,标准店,42.0
社区型商业,T3,浙江省,服务社区的商区,标准店,42.82
社区型商业,T3,浙江省,百货,标准店,42.24285714285714
社区型商业,T3,浙江省,社区-商业中心,标准店,43.261702127659575
社区型商业,T3,浙江省,购物中心,标准店,43.34878048780487
社区型商业,T3,浙江省,购物中心,高级标准店,42.7
社区型商业,T3,浙江省,超市/大卖场,标准店,44.6
社区型商业,T3,浙江省,餐饮/酒吧街,标准店,43.4
社区型商业,T3,甘肃省,商业街,标准店,48.3
社区型商业,T3,甘肃省,奥莱,标准店,47.75
社区型商业,T3,甘肃省,购物中心,标准店,46.225
社区型商业,T3,福建省,写字楼门店,标准店,42.166666666666664
社区型商业,T3,福建省,办公-餐饮街,标准店,42.1
社区型商业,T3,福建省,奥莱,标准店,45.0
社区型商业,T3,福建省,服务社区的商区,标准店,46.13333333333333
社区型商业,T3,福建省,百货,标准店,41.43333333333333
社区型商业,T3,福建省,社区-商业中心,标准店,43.06875
社区型商业,T3,福建省,购物中心,标准店,44.196000000000005
社区型商业,T3,福建省,超市/大卖场,标准店,41.849999999999994
社区型商业,T3,福建省,餐饮/酒吧街,标准店,43.1
社区型商业,T3,贵州省,商业街,标准店,45.5
社区型商业,T3,贵州省,奥莱,标准店,45.8
社区型商业,T3,贵州省,购物中心,标准店,44.852380952380955
社区型商业,T3,贵州省,购物中心,高级标准店,46.8
社区型商业,T3,辽宁省,商业街,标准店,46.4
社区型商业,T3,辽宁省,奥莱,标准店,44.3
社区型商业,T3,辽宁省,购物中心,标准店,45.075
社区型商业,T3,黑龙江省,奢侈品商场,标准店,42.3
社区型商业,T3,黑龙江省,百货,标准店,42.4
社区型商业,T3,黑龙江省,购物中心,标准店,46.2375
社区型商业,T4,内蒙古自治,奥莱,标准店,49.3
社区型商业,T4,内蒙古自治,购物中心,标准店,47.15
社区型商业,T4,四川省,商业街,标准店,43.4
社区型商业,T4,四川省,购物中心,标准店,43.9
社区型商业,T4,宁夏自治区,购物中心,标准店,46.2875
社区型商业,T4,安徽省,商业街,标准店,47.6
社区型商业,T4,安徽省,社区-商业中心,标准店,43.4
社区型商业,T4,安徽省,购物中心,标准店,42.666666666666664
社区型商业,T4,山东省,社区-商业中心,标准店,43.6
社区型商业,T4,山东省,购物中心,标准店,43.88333333333333
社区型商业,T4,山东省,购物中心,高级标准店,41.3
社区型商业,T4,山西省,商业街,标准店,43.0
社区型商业,T4,广东省,商业街,标准店,43.4
社区型商业,T4,广东省,百货,标准店,40.32
社区型商业,T4,广东省,购物中心,标准店,41.31666666666666
社区型商业,T4,广东省,购物中心,高级标准店,41.5
社区型商业,T4,广东省,超市/大卖场,标准店,41.6
社区型商业,T4,广西自治区,购物中心,标准店,41.1
社区型商业,T4,江苏省,商业街,标准店,48.7
社区型商业,T4,江苏省,百货,标准店,46.900000000000006
社区型商业,T4,江苏省,社区-商业中心,标准店,44.46666666666667
社区型商业,T4,江苏省,购物中心,标准店,45.890625
社区型商业,T4,江苏省,超市/大卖场,标准店,43.8
社区型商业,T4,江西省,商业街,标准店,45.4
社区型商业,T4,江西省,奥莱,标准店,46.7
社区型商业,T4,江西省,社区-商业中心,标准店,46.833333333333336
社区型商业,T4,江西省,购物中心,标准店,43.65714285714286
社区型商业,T4,河北省,商业街,标准店,49.4
社区型商业,T4,河北省,百货,标准店,40.7
社区型商业,T4,河北省,社区-商业中心,标准店,45.6
社区型商业,T4,河北省,购物中心,标准店,45.5
社区型商业,T4,河北省,超市/大卖场,标准店,44.75
社区型商业,T4,河南省,商业街,标准店,43.9
社区型商业,T4,河南省,奥莱,标准店,44.2
社区型商业,T4,河南省,百货,标准店,42.8
社区型商业,T4,河南省,购物中心,标准店,43.78333333333333
社区型商业,T4,浙江省,写字楼门店,标准店,42.4
社区型商业,T4,浙江省,医院,标准店,44.4
社区型商业,T4,浙江省,商业街,标准店,43.23333333333333
社区型商业,T4,浙江省,奥莱,标准店,49.1
社区型商业,T4,浙江省,旅游特色商业街,标准店,46.3
社区型商业,T4,浙江省,服务社区的商区,标准店,41.1
社区型商业,T4,浙江省,百货,标准店,44.4
社区型商业,T4,浙江省,社区-商业中心,标准店,42.2952380952381
社区型商业,T4,浙江省,购物中心,标准店,43.4
社区型商业,T4,海南省,办公-餐饮街,标准店,43.7
社区型商业,T4,海南省,大学,标准店,40.4
社区型商业,T4,海南省,服务社区的商区,标准店,40.9
社区型商业,T4,海南省,火车站,标准店,39.4
社区型商业,T4,海南省,社区-商业中心,标准店,40.6
社区型商业,T4,海南省,购物中心,标准店,42.80625
社区型商业,T4,海南省,购物中心,高级标准店,42.3
社区型商业,T4,湖北省,社区-商业中心,标准店,44.9
社区型商业,T4,湖北省,购物中心,标准店,44.36
社区型商业,T4,湖南省,百货,标准店,47.6
社区型商业,T4,湖南省,购物中心,标准店,43.68571428571429
社区型商业,T4,福建省,社区-商业中心,标准店,43.075
社区型商业,T4,福建省,购物中心,标准店,42.68571428571429
社区型商业,T4,贵州省,购物中心,标准店,42.76666666666667
社区型商业,T4,陕西省,购物中心,标准店,45.1
社区型商业,T5,云南省,百货,标准店,45.2
社区型商业,T5,云南省,购物中心,标准店,46.41428571428571
社区型商业,T5,内蒙古自治,百货,标准店,48.2
社区型商业,T5,内蒙古自治,购物中心,标准店,46.73636363636364
社区型商业,T5,吉林省,百货,标准店,43.3
社区型商业,T5,吉林省,购物中心,标准店,43.23333333333333
社区型商业,T5,四川省,奥莱,标准店,42.4
社区型商业,T5,四川省,服务社区的商区,标准店,42.5
社区型商业,T5,四川省,百货,标准店,40.8
社区型商业,T5,四川省,购物中心,标准店,43.02820512820512
社区型商业,T5,安徽省,社区-商业中心,标准店,42.6
社区型商业,T5,安徽省,购物中心,标准店,45.15
社区型商业,T5,山东省,购物中心,标准店,43.875
社区型商业,T5,山西省,奥莱,标准店,44.6
社区型商业,T5,山西省,百货,标准店,45.5
社区型商业,T5,山西省,社区-商业中心,标准店,49.3
社区型商业,T5,山西省,购物中心,标准店,46.5
社区型商业,T5,广东省,百货,标准店,41.3
社区型商业,T5,广东省,购物中心,标准店,41.310526315789474
社区型商业,T5,广东省,购物中心,高级标准店,41.3
社区型商业,T5,广东省,超市/大卖场,标准店,40.96666666666667
社区型商业,T5,广西自治区,购物中心,标准店,42.28666666666666
社区型商业,T5,广西自治区,超市/大卖场,标准店,39.2
社区型商业,T5,江西省,购物中心,标准店,44.3
社区型商业,T5,河北省,百货,标准店,45.3
社区型商业,T5,河北省,购物中心,标准店,45.96666666666667
社区型商业,T5,河南省,百货,标准店,41.2
社区型商业,T5,河南省,购物中心,标准店,43.6
社区型商业,T5,浙江省,商业街,标准店,43.5
社区型商业,T5,浙江省,旅游特色商业街,标准店,41.4
社区型商业,T5,浙江省,服务社区的商区,标准店,41.7
社区型商业,T5,浙江省,百货,标准店,44.13333333333333
社区型商业,T5,浙江省,社区-商业中心,标准店,42.65
社区型商业,T5,浙江省,购物中心,标准店,43.416666666666664
社区型商业,T5,湖北省,购物中心,标准店,44.05384615384616
社区型商业,T5,湖北省,超市/大卖场,标准店,43.8
社区型商业,T5,湖南省,购物中心,标准店,44.5125
社区型商业,T5,甘肃省,购物中心,标准店,50.7
社区型商业,T5,福建省,社区-商业中心,标准店,42.875
社区型商业,T5,福建省,街铺,标准店,47.0
社区型商业,T5,福建省,购物中心,标准店,42.15
社区型商业,T5,贵州省,百货,标准店,45.7
社区型商业,T5,贵州省,购物中心,标准店,46.5
社区型商业,T5,辽宁省,百货,标准店,43.2
社区型商业,T5,辽宁省,购物中心,标准店,44.08571428571429
社区型商业,T5,陕西省,购物中心,标准店,45.760000000000005
社区型商业,T5,青海省,购物中心,标准店,49.36666666666667
社区型商业,T5,黑龙江省,百货,标准店,41.8
社区型商业,T5,黑龙江省,购物中心,标准店,43.6
